,Key Communities,Shutoff,Latitude,Longitude,Day,High,Low,Humidity,Dewpoint,Pressure,Windspeed,Windgust,Cover
13982,Aptos,False,36.97717290000001,-121.8994016,2019-11-03,79.19,49.25,0.33,27.73,1018.9,3.79,6.93,0.0
13983,Aptos,False,36.97717290000001,-121.8994016,2019-11-09,70.19,44.83,0.75,46.97,1021.4,2.1,7.68,0.23
13984,Aptos,False,36.97717290000001,-121.8994016,2019-10-15,65.82,44.1,0.72,44.78,1014.9,2.59,6.85,0.14
13985,Aptos,False,36.97717290000001,-121.8994016,2019-11-02,75.12,47.79,0.33,26.57,1020.3,3.71,7.43,0.0
13986,Aptos,False,36.97717290000001,-121.8994016,2019-09-13,90.79,63.95,0.53,52.18,1016.1,3.24,8.11,0.03
13987,Aptos,False,36.97717290000001,-121.8994016,2019-11-29,53.45,39.32,0.78,38.63,1002.8,2.97,8.25,0.36
13988,Aptos,False,36.97717290000001,-121.8994016,2019-09-05,78.94,56.25,0.75,56.63,1012.1,2.1,7.73,0.14
13989,Aptos,False,36.97717290000001,-121.8994016,2019-09-10,78.77,53.32,0.74,54.24,1014.4,3.37,16.2,0.1
13990,Aptos,False,36.97717290000001,-121.8994016,2019-11-14,63.3,50.39,0.83,48.21,1015.9,2.09,7.67,0.84
13991,Aptos,False,36.97717290000001,-121.8994016,2019-10-24,82.66,60.49,0.46,45.79,1014.8,3.68,11.68,0.02
13992,Aptos,False,36.97717290000001,-121.8994016,2019-09-16,73.51,57.59,0.79,54.27,1012.4,2.24,9.36,0.46
13993,Aptos,False,36.97717290000001,-121.8994016,2019-09-29,67.28,44.92,0.7,46.82,1009.8,4.47,18.15,0.12
13994,Aptos,False,36.97717290000001,-121.8994016,2019-10-18,71.26,44.2,0.65,47.08,1014.3,3.29,17.61,0.22
13995,Aptos,False,36.97717290000001,-121.8994016,2019-10-13,78.19,43.25,0.39,34.83,1012.7,3.53,7.92,0.12
13996,Aptos,False,36.97717290000001,-121.8994016,2019-11-06,71.58,44.92,0.69,45.09,1016.8,2.28,5.89,0.16
13997,Aptos,False,36.97717290000001,-121.8994016,2019-10-04,71.71,42.07,0.61,43.98,1016.2,3.63,11.64,0.03
13998,Aptos,False,36.97717290000001,-121.8994016,2019-11-11,68.5,49.66,0.68,45.87,1017.5,2.35,6.42,0.35
13999,Aptos,False,36.97717290000001,-121.8994016,2019-10-31,72.4,40.25,0.27,21.05,1019.5,4.3,10.05,0.01
14000,Aptos,False,36.97717290000001,-121.8994016,2019-10-23,84.63,54.99,0.45,43.31,1019.9,3.83,9.33,0.01
14001,Aptos,False,36.97717290000001,-121.8994016,2019-09-21,81.25,56.61,0.61,50.53,1014.0,3.01,11.46,0.04
14002,Aptos,False,36.97717290000001,-121.8994016,2019-11-27,54.2,44.94,0.64,35.91,1012.9,4.3,23.05,0.51
14003,Aptos,False,36.97717290000001,-121.8994016,2019-11-05,73.53,43.58,0.52,38.95,1015.3,2.65,6.54,0.11
14004,Aptos,False,36.97717290000001,-121.8994016,2019-09-11,75.29,51.14,0.72,53.31,1013.7,3.19,15.64,0.25
14005,Aptos,False,36.97717290000001,-121.8994016,2019-10-25,93.65,56.07,0.3,38.59,1015.4,4.78,11.39,0.03
14006,Aptos,False,36.97717290000001,-121.8994016,2019-09-01,81.91,59.84,0.74,57.39,1014.0,2.05,8.24,0.18
14007,Aptos,False,36.97717290000001,-121.8994016,2019-11-25,70.2,43.28,0.57,40.43,1020.6,3.35,7.3,0.02
14008,Aptos,False,36.97717290000001,-121.8994016,2019-10-12,78.68,51.23,0.29,28.17,1015.5,4.06,7.58,0.3
14009,Aptos,False,36.97717290000001,-121.8994016,2019-09-27,70.72,61.74,0.8,57.91,1012.3,4.03,12.91,0.19
14010,Aptos,False,36.97717290000001,-121.8994016,2019-10-05,73.4,49.08,0.6,42.31,1019.5,3.63,11.97,0.01
14011,Aptos,False,36.97717290000001,-121.8994016,2019-11-08,64.2,46.24,0.84,48.12,1019.2,2.16,6.25,0.29
14012,Aptos,False,36.97717290000001,-121.8994016,2019-09-06,77.29,52.06,0.8,57.35,1015.1,2.03,8.44,0.18
14013,Aptos,False,36.97717290000001,-121.8994016,2019-10-21,74.57,47.13,0.7,49.39,1019.0,3.26,10.66,0.18
14014,Aptos,False,36.97717290000001,-121.8994016,2019-11-19,75.43,51.33,0.56,45.38,1013.0,3.5,6.34,0.02
14015,Aptos,False,36.97717290000001,-121.8994016,2019-11-21,67.6,43.04,0.65,43.18,1001.4,2.27,12.72,0.27
14016,Aptos,False,36.97717290000001,-121.8994016,2019-09-26,92.18,57.21,0.45,51.38,1008.5,3.57,9.07,0.08
14017,Aptos,False,36.97717290000001,-121.8994016,2019-09-12,79.69,57.91,0.74,54.71,1016.5,2.75,9.38,0.18
14018,Aptos,False,36.97717290000001,-121.8994016,2019-09-09,76.01,50.99,0.75,54.82,1016.1,3.48,13.1,0.19
14019,Aptos,False,36.97717290000001,-121.8994016,2019-09-14,94.91,58.85,0.39,48.15,1014.7,3.49,9.3,0.11
14020,Aptos,False,36.97717290000001,-121.8994016,2019-11-22,61.52,43.08,0.79,44.82,1011.8,2.5,7.98,0.22
14021,Aptos,False,36.97717290000001,-121.8994016,2019-10-01,67.91,41.78,0.65,44.61,1015.4,3.4,12.7,0.09
14022,Aptos,False,36.97717290000001,-121.8994016,2019-11-24,71.76,46.32,0.61,43.16,1022.3,4.54,9.45,0.0
14023,Aptos,False,36.97717290000001,-121.8994016,2019-11-30,52.76,39.53,0.77,38.14,1011.1,1.95,8.44,0.27
14024,Aptos,False,36.97717290000001,-121.8994016,2019-11-18,76.24,50.61,0.63,47.03,1017.3,4.28,8.01,0.03
14025,Aptos,False,36.97717290000001,-121.8994016,2019-09-04,79.84,56.73,0.74,56.34,1014.7,2.12,8.47,0.08
14026,Aptos,False,36.97717290000001,-121.8994016,2019-10-06,80.2,49.22,0.44,38.27,1018.4,3.47,7.61,0.01
14027,Aptos,False,36.97717290000001,-121.8994016,2019-10-08,80.9,52.29,0.44,42.9,1014.5,3.38,7.72,0.13
14028,Aptos,False,36.97717290000001,-121.8994016,2019-10-20,71.49,49.5,0.81,50.22,1018.8,3.31,10.76,0.15
14029,Aptos,False,36.97717290000001,-121.8994016,2019-10-19,70.39,44.43,0.71,47.54,1018.0,3.8,10.17,0.13
14030,Aptos,False,36.97717290000001,-121.8994016,2019-09-02,88.95,60.08,0.6,56.33,1013.0,2.55,9.3,0.06
14031,Aptos,False,36.97717290000001,-121.8994016,2019-10-02,70.74,42.26,0.63,42.57,1015.4,3.6,11.43,0.03
14032,Aptos,False,36.97717290000001,-121.8994016,2019-11-15,59.45,49.66,0.89,51.24,1019.0,2.2,6.79,0.76
14033,Aptos,False,36.97717290000001,-121.8994016,2019-11-13,71.68,48.05,0.66,46.53,1017.4,2.1,6.13,0.52
14034,Aptos,False,36.97717290000001,-121.8994016,2019-10-14,70.39,42.23,0.57,41.25,1011.7,2.55,8.72,0.14
14035,Aptos,False,36.97717290000001,-121.8994016,2019-09-08,72.84,55.78,0.81,55.02,1017.5,3.14,15.74,0.54
14036,Aptos,False,36.97717290000001,-121.8994016,2019-09-28,66.19,46.93,0.84,57.58,1012.8,3.49,9.12,0.55
14037,Alleghany,False,39.4692306,-120.8429926,2019-09-04,83.02,63.34,0.34,40.91,1014.7,4.86,15.53,0.0
14038,Alleghany,False,39.4692306,-120.8429926,2019-10-15,66.9,47.14,0.23,15.11,1014.3,4.22,6.87,0.05
14039,Alleghany,False,39.4692306,-120.8429926,2019-11-18,71.76,48.68,0.26,24.63,1018.8,5.35,15.34,0.15
14040,Alleghany,False,39.4692306,-120.8429926,2019-11-29,33.84,23.93,0.85,24.09,1004.5,3.71,12.5,0.65
14041,Alleghany,False,39.4692306,-120.8429926,2019-11-17,69.63,51.11,0.29,23.4,1020.1,6.06,15.0,0.07
14042,Alleghany,False,39.4692306,-120.8429926,2019-09-17,50.56,41.67,0.82,42.79,1013.1,6.14,22.32,0.57
14043,Alleghany,False,39.4692306,-120.8429926,2019-09-02,83.65,63.06,0.24,29.98,1014.2,4.78,14.07,0.03
14044,Alleghany,False,39.4692306,-120.8429926,2019-10-19,57.05,40.76,0.59,32.52,1016.8,4.04,11.78,0.1
14045,Alleghany,False,39.4692306,-120.8429926,2019-10-05,59.8,44.42,0.59,34.1,1019.3,3.31,10.45,0.12
14046,Alleghany,False,39.4692306,-120.8429926,2019-10-17,67.05,43.05,0.27,21.09,1014.1,5.76,19.86,0.36
14047,Alleghany,False,39.4692306,-120.8429926,2019-11-09,70.66,49.09,0.22,17.96,1022.4,4.3,7.8,0.0
14048,Alleghany,False,39.4692306,-120.8429926,2019-11-20,53.69,39.56,0.65,36.01,1006.0,4.78,22.44,0.43
14049,Alleghany,False,39.4692306,-120.8429926,2019-11-10,69.4,50.05,0.22,17.08,1019.9,3.97,6.62,0.02
14050,Alleghany,False,39.4692306,-120.8429926,2019-11-14,65.01,50.0,0.3,24.16,1015.9,3.82,7.02,0.73
14051,Alleghany,False,39.4692306,-120.8429926,2019-09-08,74.84,48.92,0.39,38.5,1014.8,5.58,21.1,0.41
14052,Alleghany,False,39.4692306,-120.8429926,2019-09-28,66.81,46.37,0.73,49.68,1009.9,5.21,15.33,0.17
14053,Alleghany,False,39.4692306,-120.8429926,2019-10-08,72.78,51.36,0.28,26.86,1016.2,4.45,9.38,0.04
14054,Alleghany,False,39.4692306,-120.8429926,2019-11-26,43.73,26.63,0.47,17.2,1018.3,6.0,22.2,0.06
14055,Alleghany,False,39.4692306,-120.8429926,2019-09-05,84.86,65.58,0.32,41.25,1012.8,4.55,11.37,0.01
14056,Alleghany,False,39.4692306,-120.8429926,2019-11-30,30.69,20.32,0.88,23.38,1011.1,4.0,11.56,0.77
14057,Alleghany,False,39.4692306,-120.8429926,2019-09-13,79.91,60.01,0.23,27.4,1018.3,5.36,12.86,0.0
14058,Alleghany,False,39.4692306,-120.8429926,2019-09-06,82.67,61.95,0.4,45.68,1014.9,5.56,19.08,0.06
14059,Alleghany,False,39.4692306,-120.8429926,2019-10-01,43.87,35.29,0.88,34.89,1015.5,4.88,18.66,0.59
14060,Alleghany,False,39.4692306,-120.8429926,2019-10-22,72.06,50.16,0.38,30.24,1021.5,5.66,20.05,0.05
14061,Alleghany,False,39.4692306,-120.8429926,2019-11-12,69.86,48.84,0.28,26.66,1018.2,6.0,17.72,0.39
14062,Alleghany,False,39.4692306,-120.8429926,2019-09-19,53.65,42.29,0.82,43.07,1013.7,5.36,18.8,0.62
14063,Alleghany,False,39.4692306,-120.8429926,2019-09-10,67.76,47.88,0.59,41.89,1012.9,4.34,13.54,0.18
14064,Alleghany,False,39.4692306,-120.8429926,2019-09-15,83.03,60.09,0.19,22.79,1014.6,5.02,13.45,0.01
14065,Alleghany,False,39.4692306,-120.8429926,2019-10-02,56.2,39.42,0.59,29.79,1015.4,4.6,14.37,0.06
14066,Alleghany,False,39.4692306,-120.8429926,2019-09-11,61.55,47.96,0.72,44.61,1012.8,3.56,9.62,0.21
14067,Alleghany,False,39.4692306,-120.8429926,2019-09-21,67.09,50.49,0.54,37.7,1015.1,4.61,13.91,0.02
14068,Alleghany,False,39.4692306,-120.8429926,2019-09-07,79.47,59.94,0.33,37.1,1018.0,5.1,18.56,0.0
14069,Alleghany,False,39.4692306,-120.8429926,2019-09-27,79.0,53.53,0.43,44.37,1011.1,5.47,14.34,0.0
14070,Alleghany,False,39.4692306,-120.8429926,2019-09-03,83.15,63.11,0.33,41.16,1014.5,5.07,17.23,0.0
14071,Alleghany,False,39.4692306,-120.8429926,2019-09-22,71.94,52.25,0.48,39.21,1015.0,5.23,16.8,0.0
14072,Alleghany,False,39.4692306,-120.8429926,2019-11-11,70.31,53.3,0.24,21.77,1017.4,4.33,16.04,0.18
14073,Alleghany,False,39.4692306,-120.8429926,2019-10-04,59.47,40.2,0.46,28.89,1014.9,5.05,14.38,0.07
14074,Alleghany,False,39.4692306,-120.8429926,2019-11-25,57.34,33.68,0.44,24.14,1020.6,3.54,7.71,0.09
14075,Alleghany,False,39.4692306,-120.8429926,2019-11-02,68.48,48.17,0.11,0.51,1020.9,5.64,12.82,0.0
14076,Alleghany,False,39.4692306,-120.8429926,2019-09-01,81.6,57.52,0.23,27.73,1014.3,4.5,12.04,0.0
14077,Alleghany,False,39.4692306,-120.8429926,2019-11-03,68.35,48.16,0.2,14.09,1020.1,4.36,9.96,0.0
14078,Alleghany,False,39.4692306,-120.8429926,2019-11-15,62.97,41.82,0.48,32.09,1017.3,4.64,18.86,0.66
14079,Alleghany,False,39.4692306,-120.8429926,2019-11-19,69.09,46.39,0.35,28.58,1014.1,4.19,8.35,0.16
14080,Alleghany,False,39.4692306,-120.8429926,2019-11-27,35.68,27.2,0.65,17.82,1011.1,8.34,37.3,0.61
14081,Alleghany,False,39.4692306,-120.8429926,2019-11-08,68.97,49.38,0.25,21.29,1019.9,4.64,10.3,0.24
14082,Alleghany,False,39.4692306,-120.8429926,2019-10-21,61.71,47.43,0.59,34.78,1019.3,3.81,9.46,0.06
14083,Alleghany,False,39.4692306,-120.8429926,2019-09-24,73.75,59.53,0.47,39.92,1015.8,5.3,15.71,0.02
14084,Alleghany,False,39.4692306,-120.8429926,2019-11-16,58.96,47.12,0.58,35.09,1021.2,3.52,11.88,0.3
14085,Alleghany,False,39.4692306,-120.8429926,2019-11-05,72.3,51.35,0.21,18.86,1016.2,5.34,12.76,0.0
14086,Alleghany,False,39.4692306,-120.8429926,2019-10-06,68.13,51.98,0.36,27.89,1019.5,4.38,15.82,0.02
14087,Alleghany,False,39.4692306,-120.8429926,2019-10-14,63.6,44.38,0.26,17.85,1011.9,4.38,11.71,0.3
14088,Alleghany,False,39.4692306,-120.8429926,2019-11-23,50.88,39.21,0.75,35.36,1021.6,2.8,9.22,0.36
14089,Alleghany,False,39.4692306,-120.8429926,2019-11-28,30.01,23.38,0.91,25.53,999.5,6.94,33.64,0.9
14090,Alleghany,False,39.4692306,-120.8429926,2019-10-20,51.08,39.11,0.74,37.27,1017.7,4.09,14.27,0.45
14091,Alleghany,False,39.4692306,-120.8429926,2019-09-09,66.79,48.81,0.56,41.27,1014.5,4.29,12.43,0.0
14092,Alleghany,False,39.4692306,-120.8429926,2019-09-29,48.29,34.39,0.88,41.65,1007.0,5.32,17.7,0.64
14093,Alleghany,False,39.4692306,-120.8429926,2019-09-25,83.78,65.17,0.28,34.35,1016.1,7.32,20.38,0.02
14094,Alleghany,False,39.4692306,-120.8429926,2019-09-26,84.36,62.26,0.32,41.1,1011.6,7.4,24.04,0.02
14095,Alleghany,False,39.4692306,-120.8429926,2019-09-30,46.29,35.38,0.81,33.13,1012.9,4.87,18.03,0.46
14096,Alleghany,False,39.4692306,-120.8429926,2019-10-03,60.58,41.69,0.47,28.59,1016.3,4.36,8.25,0.0
14097,Alleghany,False,39.4692306,-120.8429926,2019-11-24,55.39,37.68,0.5,27.82,1023.3,5.59,15.89,0.04
14098,Alleghany,False,39.4692306,-120.8429926,2019-10-18,53.84,38.87,0.71,36.72,1012.8,4.72,15.87,0.42
14099,Alleghany,False,39.4692306,-120.8429926,2019-09-14,82.65,58.77,0.21,25.88,1017.1,4.76,10.59,0.14
14100,Alleghany,False,39.4692306,-120.8429926,2019-10-16,67.69,49.01,0.24,18.88,1017.6,4.63,11.75,0.16
14101,Alleghany,False,39.4692306,-120.8429926,2019-10-13,65.31,45.39,0.34,24.79,1013.5,3.89,6.47,0.02
14102,Alleghany,False,39.4692306,-120.8429926,2019-11-22,49.63,38.02,0.69,32.49,1012.1,4.01,18.71,0.24
14103,Alleghany,False,39.4692306,-120.8429926,2019-09-12,73.2,57.91,0.46,36.53,1017.1,4.1,12.87,0.02
14104,Alleghany,False,39.4692306,-120.8429926,2019-09-18,64.57,47.72,0.63,38.57,1016.5,4.18,11.37,0.13
14105,Alleghany,False,39.4692306,-120.8429926,2019-09-16,76.95,48.66,0.2,20.96,1010.6,7.05,24.28,0.19
14106,Alleghany,False,39.4692306,-120.8429926,2019-11-21,45.26,36.13,0.6,28.91,1002.6,13.14,39.88,0.45
14107,Alleghany,False,39.4692306,-120.8429926,2019-09-23,68.5,52.02,0.52,41.91,1014.0,4.78,12.82,0.22
14108,Alleghany,False,39.4692306,-120.8429926,2019-11-06,71.93,49.04,0.22,19.52,1017.7,4.75,12.61,0.12
14109,Alleghany,False,39.4692306,-120.8429926,2019-11-07,68.58,50.15,0.29,24.91,1016.7,3.77,8.56,0.22
14110,Alleghany,False,39.4692306,-120.8429926,2019-10-07,72.11,53.17,0.32,30.33,1018.4,6.27,24.83,0.0
14111,Alleghany,False,39.4692306,-120.8429926,2019-11-13,68.41,47.9,0.31,26.49,1018.4,3.88,8.07,0.57
14112,Alleghany,False,39.4692306,-120.8429926,2019-09-20,58.16,45.9,0.77,41.9,1014.5,3.1,9.88,0.33
14113,Alleghany,False,39.4692306,-120.8429926,2019-11-04,69.23,49.69,0.26,22.13,1016.4,3.95,6.55,0.0
14114,Cupertino,False,37.3229978,-122.0321823,2019-09-19,76.48,55.08,0.76,57.35,1014.6,4.42,11.89,0.35
14115,Cupertino,False,37.3229978,-122.0321823,2019-11-16,67.77,51.25,0.83,52.05,1022.0,3.72,11.36,0.44
14116,Cupertino,False,37.3229978,-122.0321823,2019-11-14,71.42,48.41,0.71,48.36,1015.5,2.76,8.4,0.8
14117,Cupertino,False,37.3229978,-122.0321823,2019-10-18,69.95,50.62,0.68,49.35,1014.5,6.82,19.63,0.28
14118,Cupertino,False,37.3229978,-122.0321823,2019-09-24,84.32,64.59,0.64,55.26,1014.3,4.41,13.87,0.17
14119,Cupertino,False,37.3229978,-122.0321823,2019-09-03,85.43,56.71,0.63,56.86,1014.4,4.33,12.11,0.04
14120,Cupertino,False,37.3229978,-122.0321823,2019-11-06,76.52,46.53,0.54,42.39,1016.9,2.4,6.84,0.06
14121,Cupertino,False,37.3229978,-122.0321823,2019-11-07,71.66,47.55,0.7,46.79,1016.3,2.47,7.0,0.29
14122,Cupertino,False,37.3229978,-122.0321823,2019-11-01,73.99,45.02,0.19,13.62,1022.2,3.04,8.37,0.0
14123,Cupertino,False,37.3229978,-122.0321823,2019-11-10,72.74,48.61,0.65,45.97,1019.8,2.7,6.54,0.18
14124,Cupertino,False,37.3229978,-122.0321823,2019-10-22,81.92,58.61,0.52,45.8,1020.2,4.05,13.17,0.01
14125,Cupertino,False,37.3229978,-122.0321823,2019-09-21,84.46,60.04,0.5,47.85,1014.1,4.05,11.44,0.01
14126,Cupertino,False,37.3229978,-122.0321823,2019-09-14,98.05,65.25,0.27,41.29,1014.9,3.57,10.36,0.1
14127,Cupertino,False,37.3229978,-122.0321823,2019-10-08,89.68,58.49,0.29,37.0,1014.4,3.1,8.38,0.21
14128,Cupertino,False,37.3229978,-122.0321823,2019-09-07,79.84,53.86,0.76,57.04,1018.3,4.31,9.87,0.19
14129,Cupertino,False,37.3229978,-122.0321823,2019-11-29,50.27,39.19,0.8,37.59,1003.0,3.72,8.64,0.4
14130,Cupertino,False,37.3229978,-122.0321823,2019-10-03,77.03,48.05,0.46,38.03,1016.3,3.68,11.44,0.0
14131,Cupertino,False,37.3229978,-122.0321823,2019-11-23,69.06,46.04,0.73,46.17,1021.2,2.9,7.72,0.03
14132,Cupertino,False,37.3229978,-122.0321823,2019-11-04,80.11,50.17,0.21,20.29,1015.8,2.68,8.11,0.0
14133,Cupertino,False,37.3229978,-122.0321823,2019-09-26,98.23,62.18,0.32,47.87,1008.4,3.2,8.32,0.1
14134,Cupertino,False,37.3229978,-122.0321823,2019-10-30,72.72,43.22,0.2,13.79,1014.3,3.89,12.57,0.01
14135,Cupertino,False,37.3229978,-122.0321823,2019-09-05,86.51,57.06,0.63,56.14,1012.1,3.73,9.08,0.07
14136,Cupertino,False,37.3229978,-122.0321823,2019-09-28,72.42,50.74,0.81,57.65,1012.5,5.47,11.99,0.42
14137,Cupertino,False,37.3229978,-122.0321823,2019-09-18,78.71,57.29,0.64,51.29,1017.0,4.76,13.75,0.12
14138,Cupertino,False,37.3229978,-122.0321823,2019-10-25,91.56,61.15,0.16,23.91,1015.8,3.81,8.02,0.03
14139,Cupertino,False,37.3229978,-122.0321823,2019-09-04,82.88,58.63,0.68,55.91,1015.0,4.21,10.54,0.15
14140,Cupertino,False,37.3229978,-122.0321823,2019-11-21,69.55,44.5,0.57,40.08,1001.5,4.57,15.51,0.19
14141,Cupertino,False,37.3229978,-122.0321823,2019-10-20,71.2,52.83,0.76,50.43,1018.8,3.86,10.98,0.38
14142,Cupertino,False,37.3229978,-122.0321823,2019-10-07,87.13,61.2,0.25,31.11,1016.3,3.21,6.23,0.14
14143,Cupertino,False,37.3229978,-122.0321823,2019-11-26,63.35,40.74,0.59,37.35,1018.2,6.65,22.21,0.06
14144,Cupertino,False,37.3229978,-122.0321823,2019-09-20,78.11,57.01,0.66,52.6,1014.3,4.25,11.06,0.03
14145,Cupertino,False,37.3229978,-122.0321823,2019-10-31,72.83,45.17,0.13,5.09,1019.8,3.49,9.04,0.0
14146,Cupertino,False,37.3229978,-122.0321823,2019-10-01,65.9,46.15,0.65,44.93,1015.5,5.1,14.17,0.08
14147,Cupertino,False,37.3229978,-122.0321823,2019-09-15,91.72,54.96,0.38,47.55,1013.5,3.64,10.84,0.05
14148,Cupertino,False,37.3229978,-122.0321823,2019-10-23,85.79,60.35,0.35,39.71,1020.3,4.15,12.7,0.02
14149,Cupertino,False,37.3229978,-122.0321823,2019-11-30,52.91,40.98,0.78,38.29,1011.0,3.41,8.15,0.25
14150,Cupertino,False,37.3229978,-122.0321823,2019-09-23,83.79,58.26,0.51,50.41,1013.4,3.81,10.44,0.1
14151,Cupertino,False,37.3229978,-122.0321823,2019-09-17,74.78,54.97,0.74,57.39,1014.4,5.18,12.39,0.58
14152,Cupertino,False,37.3229978,-122.0321823,2019-10-17,71.51,55.88,0.68,47.31,1015.1,3.17,10.1,0.5
14153,Cupertino,False,37.3229978,-122.0321823,2019-11-13,77.18,50.87,0.52,44.45,1017.3,2.29,5.62,0.49
14154,Cupertino,False,37.3229978,-122.0321823,2019-10-05,75.19,51.3,0.53,40.09,1019.8,4.73,11.61,0.01
14155,Cupertino,False,37.3229978,-122.0321823,2019-10-06,81.59,56.11,0.34,32.71,1018.8,4.06,11.13,0.01
14156,Cupertino,False,37.3229978,-122.0321823,2019-09-11,75.61,55.56,0.73,55.62,1013.6,5.94,15.49,0.23
14157,Cupertino,False,37.3229978,-122.0321823,2019-09-13,94.41,66.34,0.41,47.51,1016.2,3.51,9.99,0.01
14158,Cupertino,False,37.3229978,-122.0321823,2019-09-22,88.38,60.28,0.41,45.0,1013.6,3.85,12.15,0.01
14159,Cupertino,False,37.3229978,-122.0321823,2019-10-21,74.36,53.09,0.67,48.33,1019.5,4.44,12.75,0.24
14160,Cupertino,False,37.3229978,-122.0321823,2019-11-15,62.95,51.64,0.86,50.84,1018.7,4.2,11.79,0.75
14161,Cupertino,False,37.3229978,-122.0321823,2019-09-08,71.26,56.6,0.82,55.74,1017.4,5.52,18.97,0.61
14162,Cupertino,False,37.3229978,-122.0321823,2019-11-18,74.89,50.78,0.6,45.84,1017.7,3.41,9.11,0.02
14163,Cupertino,False,37.3229978,-122.0321823,2019-11-25,71.82,43.99,0.54,38.75,1020.7,2.59,8.49,0.03
14164,Cupertino,False,37.3229978,-122.0321823,2019-11-17,71.16,49.35,0.76,50.85,1019.9,2.83,7.59,0.29
14165,Cupertino,False,37.3229978,-122.0321823,2019-09-30,68.43,50.39,0.62,44.31,1013.7,5.16,14.4,0.03
14166,Cupertino,False,37.3229978,-122.0321823,2019-11-12,78.0,53.03,0.51,43.4,1016.9,2.65,7.07,0.29
14167,Cupertino,False,37.3229978,-122.0321823,2019-09-12,86.17,60.97,0.61,53.56,1016.4,4.01,11.88,0.05
14168,Cupertino,False,37.3229978,-122.0321823,2019-09-10,77.37,57.13,0.72,55.45,1014.4,5.8,17.27,0.1
14169,Cupertino,False,37.3229978,-122.0321823,2019-09-25,94.22,68.51,0.32,42.68,1013.9,4.1,11.17,0.02
14170,Cupertino,False,37.3229978,-122.0321823,2019-11-24,71.25,45.71,0.62,42.71,1022.6,2.82,7.68,0.0
14171,Cupertino,False,37.3229978,-122.0321823,2019-11-11,73.78,49.97,0.61,44.46,1017.6,2.64,6.96,0.28
14172,Cupertino,False,37.3229978,-122.0321823,2019-09-27,79.75,58.89,0.68,58.61,1011.7,7.41,20.06,0.07
14173,Cupertino,False,37.3229978,-122.0321823,2019-11-22,66.0,44.96,0.67,43.05,1011.6,3.45,8.19,0.09
14174,Cupertino,False,37.3229978,-122.0321823,2019-10-24,85.01,61.32,0.35,41.2,1015.2,4.35,13.3,0.03
14175,Cupertino,False,37.3229978,-122.0321823,2019-09-09,76.78,55.84,0.74,55.8,1016.1,5.82,16.35,0.15
14176,Cupertino,False,37.3229978,-122.0321823,2019-10-15,76.71,48.82,0.54,41.24,1014.6,2.78,6.55,0.04
14177,Cupertino,False,37.3229978,-122.0321823,2019-11-03,78.29,48.88,0.2,17.72,1019.1,2.52,6.35,0.0
14178,Cupertino,False,37.3229978,-122.0321823,2019-11-05,78.36,48.34,0.39,35.58,1015.3,2.29,6.71,0.03
14179,Cupertino,False,37.3229978,-122.0321823,2019-10-19,70.95,49.2,0.7,48.19,1018.2,4.89,13.38,0.12
14180,Cupertino,False,37.3229978,-122.0321823,2019-11-02,76.02,46.85,0.19,14.32,1020.4,2.84,6.39,0.0
14181,Cupertino,False,37.3229978,-122.0321823,2019-09-29,67.29,48.39,0.7,47.83,1009.5,7.81,21.01,0.12
14182,Cupertino,False,37.3229978,-122.0321823,2019-09-16,77.37,63.45,0.72,54.88,1012.4,4.76,13.61,0.47
14183,Cupertino,False,37.3229978,-122.0321823,2019-11-19,77.18,51.94,0.52,43.43,1013.3,2.6,6.57,0.01
14184,Cupertino,False,37.3229978,-122.0321823,2019-10-16,76.31,47.91,0.63,46.68,1017.7,2.7,6.34,0.15
14185,Cupertino,False,37.3229978,-122.0321823,2019-11-09,72.95,49.57,0.67,47.09,1021.5,2.42,6.51,0.17
14186,Cupertino,False,37.3229978,-122.0321823,2019-10-13,83.49,51.53,0.24,26.86,1012.7,2.92,7.3,0.1
14187,Cupertino,False,37.3229978,-122.0321823,2019-11-20,64.48,47.85,0.79,49.9,1007.7,5.71,17.35,0.41
14188,Cupertino,False,37.3229978,-122.0321823,2019-10-14,78.26,45.93,0.37,34.42,1011.5,3.34,8.81,0.19
14189,Cupertino,False,37.3229978,-122.0321823,2019-11-28,49.12,36.62,0.82,40.41,1001.4,4.08,17.02,0.64
14190,Cupertino,False,37.3229978,-122.0321823,2019-09-06,78.44,55.49,0.76,57.15,1015.3,4.46,10.57,0.22
14191,Cupertino,False,37.3229978,-122.0321823,2019-09-01,91.48,61.82,0.57,55.06,1013.9,3.59,10.64,0.04
14192,Cupertino,False,37.3229978,-122.0321823,2019-10-04,72.27,47.94,0.59,43.63,1016.3,4.52,14.02,0.01
14193,Cupertino,False,37.3229978,-122.0321823,2019-11-27,55.99,43.54,0.64,36.21,1012.6,5.85,34.14,0.54
14194,Cupertino,False,37.3229978,-122.0321823,2019-10-02,71.21,48.48,0.57,41.2,1015.6,4.09,12.27,0.01
14195,Cupertino,False,37.3229978,-122.0321823,2019-09-02,90.08,61.32,0.51,54.76,1013.3,4.09,12.68,0.02
14196,Cupertino,False,37.3229978,-122.0321823,2019-11-08,72.36,48.65,0.72,47.62,1019.0,2.45,7.11,0.21
14197,Round,False,37.9887362,-122.3110617,2019-09-20,75.39,57.65,0.66,52.57,1014.1,4.38,11.07,0.01
14198,Round,False,37.9887362,-122.3110617,2019-11-07,66.98,46.65,0.8,48.19,1016.4,3.48,6.38,0.34
